ngram freq
more_congested_than 1
congested_than_they 1
than_they_are 1
they_are_now 1
are_now_further 1
now_further_one 1
further_one_third 1
one_third_to 1
third_to_one 1
to_one_half 1
one_half_of 1
half_of_this 1
of_this_spending 1
this_spending_does 1
spending_does_not 1
does_not_contribute 1
not_contribute_to 1
contribute_to_better 1
to_better_health 1
better_health_the 1
health_the_blunt 1
the_blunt_fact 1
blunt_fact_is 1
fact_is_that 1
is_that_most 1
that_most_of 1
most_of_us 1
us_are_overinsuredâ-but 1
are_overinsuredâ-but_few 1
overinsuredâ-but_few_of 1
few_of_us 1
us_are_prepared 1
are_prepared_to 1
prepared_to_accept 1
to_accept_that 1
accept_that_fact 1
that_fact_so 1
fact_so_most 1
so_most_politicians 1
most_politicians_ignore 1
politicians_ignore_it 1
frank_said_he'd 1
said_he'd_grown 1
he'd_grown_tired 1
grown_tired_of 1
tired_of_farley 1
of_farley_as 1
farley_as_what 1
as_what_he 1
what_he_called 1
called_a_naive 1
a_naive_traveler 1
naive_traveler_so 1
traveler_so_he 1
so_he_gave 1
he_gave_him 1
gave_him_a 1
him_a_home 1
a_home_in 1
home_in_san 1
in_san_francisco 1
san_francisco_and 1
francisco_and_surrounded 1
and_surrounded_him 1
surrounded_him_with 1
him_with_a 1
with_a_cast 1
cast_of_bay 1
of_bay_area 1
bay_area_characters 1
i_figured_i'd 1
figured_i'd_better 1
i'd_better_not 1
better_not_screw 1
not_screw_anything 1
screw_anything_up 1
anything_up_the 1
up_the_rest 1
of_the_game 1
the_game_if 1
game_if_i 1
if_i_wanted 1
wanted_to_play 1
to_play_again 1
play_again_descalso 1
again_descalso_said 1
if_in_may 1
in_may_st 1
may_st_louis 1
st_louis_police 1
louis_police_did 1
police_did_not 1
did_not_have 1
not_have_enough 1
have_enough_evidence 1
enough_evidence_from 1
evidence_from_a 1
from_a_coed 1
a_coed_who 1
coed_who_reported 1
who_reported_she 1
reported_she_had 1
had_been_assaulted 1
been_assaulted_by 1
assaulted_by_three 1
by_three_players 1
three_players_what 1
players_what_other 1
what_other_details 1
other_details_if 1
details_if_any 1
if_any_were 1
any_were_given 1
were_given_to 1
given_to_the 1
to_the_student 1
the_student_senate 1
student_senate_or 1
senate_or_were 1
or_were_the 1
were_the_details 1
the_details_sufficient 1
details_sufficient_enough 1
sufficient_enough_for 1
enough_for_the 1
for_the_senate 1
the_senate_to 1
senate_to_seek 1
to_seek_one-year 1
seek_one-year_expulsions 1
the_151-page_report 1
151-page_report_uncovered 1
report_uncovered_inadequate 1
uncovered_inadequate_planning 1
inadequate_planning_and 1
planning_and_a 1
and_a_lack 1
a_lack_of 1
lack_of_real-time 1
of_real-time_awareness 1
real-time_awareness_by 1
awareness_by_various 1
by_various_utilities 1
various_utilities_and 1
utilities_and_electricty-grid 1
and_electricty-grid_operators 1
electricty-grid_operators_better 1
operators_better_procedures 1
better_procedures_and 1
procedures_and_communication 1
and_communication_might 1
communication_might_have 1
might_have_prevented 1
have_prevented_or 1
prevented_or_minimized 1
or_minimized_the 1
minimized_the_september 1
the_september_outage 1
to_scrabble_in 1
scrabble_in_north 1
north_america_and 1
america_and_now 1
and_now_is 1
now_is_suing 1
is_suing_to 1
suing_to_have 1
to_have_scrabulous 1
have_scrabulous_pulled 1
scrabulous_pulled_from 1
pulled_from_the 1
from_the_social 1
the_social_networking 1
social_networking_website 1
networking_website_hasbro 1
website_hasbro_claims 1
hasbro_claims_scrabulous 1
claims_scrabulous_violates 1
scrabulous_violates_the 1
violates_the_company's 1
the_company's_rights 1
company's_rights_to 1
rights_to_publish 1
to_publish_the 1
publish_the_game 1
the_game_exclusively 1
did_you_ever 1
you_ever_see 1
ever_see_any 1
see_any_physical 1
any_physical_changes 1
physical_changes_in 1
changes_in_this 1
in_this_guy 1
this_guy_that 1
guy_that_suggested 1
that_suggested_he 1
suggested_he_was 1
he_was_doing 1
was_doing_something 1
doing_something_funny 1
something_funny_that 1
funny_that_he 1
he_was_using 1
was_using_performance-enhancing 1
using_performance-enhancing_drugs 1
thus_is_albany 1
is_albany_ripe 1
albany_ripe_for 1
ripe_for_another 1
for_another_plucking 1
barbermurphy_group_fcb 1
group_fcb_banks 1
fcb_banks_lewis 1
banks_lewis_and 1
lewis_and_clark 1
and_clark_marine 1
clark_marine_and 1
marine_and_wenzel 1
and_wenzel_associates 1
wenzel_associates_ltd 1
associates_ltd_have 1
ltd_have_joined 1
have_joined_the 1
joined_the_council 1
the_council_representatives 1
council_representatives_from 1
representatives_from_the 1
from_the_four 1
the_four_companies 1
four_companies_will 1
companies_will_join 1
will_join_other 1
join_other_leaders 1
other_leaders_in 1
leaders_in_the 1
in_the_business 1
the_business_industry 1
business_industry_labor 1
industry_labor_education 1
labor_education_and 1
education_and_government 1
and_government_sectors 1
government_sectors_to 1
sectors_to_encourage 1
to_encourage_business 1
encourage_business_investment 1
business_investment_and 1
investment_and_development 1
and_development_in 1
development_in_southwestern 1
in_southwestern_illinois 1
martha_payan_a 1
payan_a_retired 1
a_retired_nurse 1
retired_nurse_and 1
nurse_and_phoenix 1
and_phoenix_resident 1
phoenix_resident_originally 1
resident_originally_from 1
originally_from_puerto 1
from_puerto_rico 1
a_3-year-old_still 1
3-year-old_still_shunning 1
still_shunning_the 1
shunning_the_potty 1
the_potty_a 1
potty_a_toddler 1
a_toddler_still 1
toddler_still_waking 1
still_waking_in 1
waking_in_the 1
the_night_a 1
night_a_mother 1
a_mother_perched 1
mother_perched_on 1
perched_on_the 1
on_the_love 1
the_love_seat 1
love_seat_eating 1
seat_eating_burned 1
eating_burned_scrambled 1
burned_scrambled_eggs 1
scrambled_eggs_and 1
eggs_and_chasing 1
and_chasing_them 1
chasing_them_with 1
them_with_a 1
with_a_diet 1
a_diet_dr 1
diet_dr_pepper 1
in_kwon_bought 1
kwon_bought_a 1
bought_a_manhattan 1
a_manhattan_condominium 1
manhattan_condominium_with 1
condominium_with_his 1
his_wife_and 1
wife_and_took 1
and_took_out 1
took_out_a 1
out_a_mortgage 1
a_mortgage_for 1
mortgage_for_and 1
for_and_new 1
new_york_city 1
york_city_property 1
city_property_records 1
property_records_show 1
records_show_he 1
show_he_still 1
he_still_owns 1
still_owns_it 1
owns_it_the 1
it_the_city 1
the_city_declined 1
city_declined_to 1
disclose_the_sale 1
the_sale_price 1
sale_price_because 1
price_because_those 1
because_those_records 1
those_records_were 1
records_were_not 1
were_not_open 1
not_open_to 1
the_public_at 1
public_at_the 1
republicans_terrence_o'donnell 1
terrence_o'donnell_and 1
o'donnell_and_robert 1
and_robert_cupp 1
robert_cupp_will 1
cupp_will_face 1
will_face_respectively 1
face_respectively_democrats 1
respectively_democrats_robert 1
democrats_robert_w 1
robert_w_price 1
w_price_and 1
price_and_fanon 1
and_fanon_a 1
fanon_a_rucker 1
he_wasnâ_t 1
wasnâ_t_trying 1
t_trying_to 1
trying_to_hurt 1
to_hurt_anybody 1
hurt_anybody_but 1
anybody_but_himself 1
but_himself_osadaczâ 1
sister_deborah_behen 1
deborah_behen_said 1
behen_said_the 1
said_the_weekend 1
the_weekend_before 1
weekend_before_the 1
before_the_crash 1
the_crash_behen 1
crash_behen_said 1
behen_said_osadacz 1
said_osadacz_sought 1
osadacz_sought_admission 1
sought_admission_to 1
admission_to_a 1
to_a_mental 1
a_mental_health 1
mental_health_clinic 1
health_clinic_but 1
clinic_but_was 1
but_was_told 1
was_told_no 1
told_no_beds 1
no_beds_were 1
beds_were_available 1
danielle_tatarin_of 1
tatarin_of_the 1
of_the_designer 1
the_designer_cocktail 1
designer_cocktail_company 1
cocktail_company_designercocktail.com 1
company_designercocktail.com_created 1
designercocktail.com_created_the 1
created_the_inaugural 1
the_inaugural_cheer 1
inaugural_cheer_a 1
cheer_a_layered 1
a_layered_red 1
layered_red_white 1
red_white_and 1
white_and_blue 1
and_blue_concoction 1
blue_concoction_that 1
concoction_that_looks 1
that_looks_just 1
looks_just_beautiful 1
just_beautiful_in 1
beautiful_in_a 1
in_a_champagne 1
a_champagne_flute 1
the_wallace_talks 1
wallace_talks_came 1
talks_came_after 1
came_after_the 1
after_the_blazers 1
the_blazers_came 1
blazers_came_up 1
came_up_empty 1
up_empty_in 1
empty_in_their 1
in_their_pursuit 1
their_pursuit_of 1
pursuit_of_new 1
new_jersey_point 1
jersey_point_guard 1
point_guard_devin 1
guard_devin_harris 1
devin_harris_who 1
harris_who_was 1
who_was_surprisingly 1
was_surprisingly_involved 1
surprisingly_involved_in 1
involved_in_a 1
in_a_package 1
a_package_deal 1
package_deal_early 1
deal_early_wednesday 1
early_wednesday_morning 1
wednesday_morning_with 1
morning_with_utah 1
with_utah_for 1
utah_for_deron 1
for_deron_williams 1
â_daughters_of 1
daughters_of_necessity 1
of_necessity_by 1
necessity_by_ted 1
by_ted_brengle 1
ted_brengle_and 1
brengle_and_based 1
and_based_on 1
based_on_springsteen's 1
on_springsteen's_open 1
springsteen's_open_all 1
open_all_night 1
all_night_turns 1
night_turns_a 1
turns_a_diner 1
a_diner_into 1
diner_into_a 1
into_a_siren-staffed 1
a_siren-staffed_purgatory 1
siren-staffed_purgatory_for 1
purgatory_for_grease-stained 1
for_grease-stained_schmos 1
grease-stained_schmos_who 1
schmos_who_can't 1
who_can't_control 1
can't_control_their 1
control_their_rage 1
their_rage_springsteen 1
rage_springsteen_ended 1
springsteen_ended_his 1
ended_his_song 1
his_song_with 1
song_with_a 1
with_a_narrator 1
a_narrator_praying 1
narrator_praying_to 1
praying_to_a 1
to_a_dj 1
a_dj_to 1
dj_to_deliver 1
to_deliver_me 1
deliver_me_from 1
me_from_nowhere 1
from_nowhere_one 1
nowhere_one_of 1
of_the_roshambo 1
the_roshambo_waitresses 1
roshambo_waitresses_here 1
waitresses_here_though 1
here_though_gets 1
though_gets_an 1
gets_an_even 1
an_even_better 1
even_better_rock 1
better_rock_and 1
rock_and_roll 1
and_roll_line 1
roll_line_you 1
line_you_stabbed 1
you_stabbed_experience 1
stabbed_experience_through 1
experience_through_the 1
through_the_heart 1
stop_by_to 1
by_to_say 1
to_say_hello 1
say_hello_suggest 1
hello_suggest_an 1
suggest_an_editorial 1
an_editorial_topic 1
editorial_topic_or 1
topic_or_just 1
or_just_push 1
just_push_back 1
oregon_seventh-graders_and 1
seventh-graders_and_high 1
school_students_will 1
students_will_now 1
will_now_be 1
now_be_able 1
able_to_use 1
to_use_their 1
use_their_computer's 1
their_computer's_automated 1
computer's_automated_spelling 1
automated_spelling_checker 1
spelling_checker_when 1
checker_when_taking 1
when_taking_the 1
taking_the_state 1
the_state_writing 1
state_writing_test 1
writing_test_the 1
test_the_oregon 1
the_oregon_department 1
oregon_department_of 1
of_education_announced 1
education_announced_today 1
republicans_stood_behind 1
stood_behind_the 1
behind_the_task 1
the_task_force 1
task_force_as 1
force_as_a 1
as_a_vehicle 1
a_vehicle_for 1
vehicle_for_possible 1
for_possible_changes 1
the_issue_was 1
issue_was_thrust 1
was_thrust_into 1
thrust_into_the 1
into_the_spotlight 1
the_spotlight_by 1
spotlight_by_the 1
by_the_case 1
case_of_rinkle 1
of_rinkle_kumari 1
rinkle_kumari_a 1
kumari_a_17-year-old 1
a_17-year-old_hindu 1
17-year-old_hindu_girl 1
hindu_girl_from 1
girl_from_the 1
from_the_town 1
town_of_mirpur 1
of_mirpur_mathelo 1
mirpur_mathelo_in 1
mathelo_in_the 1
in_the_southern 1
the_southern_province 1
southern_province_of 1
province_of_sindh 1
of_sindh_the 1
sindh_the_case 1
the_case_was 1
case_was_one 1
of_three_that 1
three_that_recently 1
that_recently_went 1
recently_went_before 1
went_before_pakistan's 1
before_pakistan's_supreme 1
pakistan's_supreme_court 1
ohmer_called_the 1
called_the_circuit 1
the_circuit_attorney 1
circuit_attorney_office's 1
attorney_office's_statement 1
office's_statement_disturbing 1
finally_according_to 1
to_a_study 1
a_study_by 1
study_by_three 1
by_three_harvard 1
three_harvard_professors 1
harvard_professors_itâ 1
important_to_note 1
to_note_that 1
note_that_of 1
that_of_for-profit 1
of_for-profit_colleges 1
for-profit_colleges_revenue 1
colleges_revenue_comes 1
revenue_comes_from 1
comes_from_federal 1
from_federal_financial 1
federal_financial_aid 1
aid_for_some 1
for_some_institutions 1
some_institutions_federal 1
institutions_federal_aid 1
federal_aid_accounts 1
aid_accounts_for 1
accounts_for_more 1
more_than_of 1
than_of_revenue 1
it's_his_face 1
his_face_that 1
face_that_has 1
that_has_driven 1
has_driven_many 1
driven_many_associated 1
many_associated_with 1
associated_with_the 1
with_the_giants 1
the_giants_to 1
giants_to_anger 1
to_anger_the 1
anger_the_past 1
the_past_few 1
past_few_years 1
few_years_when 1
years_when_things 1
when_things_are 1
things_are_going 1
are_going_badly 1
going_badly_for 1
badly_for_the 1
for_the_offense 1
the_offense_in 1
offense_in_those 1
in_those_situations 1
those_situations_manning 1
situations_manning_often 1
manning_often_slumps 1
often_slumps_his 1
slumps_his_shoulders 1
his_shoulders_puts 1
shoulders_puts_his 1
puts_his_hands 1
his_hands_on 1
hands_on_his 1
on_his_hips 1
his_hips_cocks 1
hips_cocks_his 1
cocks_his_head 1
his_head_to 1
head_to_the 1
to_the_side 1
the_side_and 1
side_and_trudges 1
and_trudges_off 1
trudges_off_the 1
off_the_field 1
it_was_completely 1
was_completely_the 1
completely_the_opposite 1
the_opposite_said 1
opposite_said_fitzpatrick 1
said_fitzpatrick_who 1
fitzpatrick_who_was 1
who_was_signed 1
was_signed_sealed 1
signed_sealed_and 1
sealed_and_delivered 1
and_delivered_to 1
delivered_to_the 1
to_the_division 1
the_division_ii 1
division_ii_program 1
ii_program_soon 1
program_soon_after 1
soon_after_a 1
after_a_visit 1
a_visit_to 1
visit_to_the 1
to_the_kansas 1
the_kansas_city 1
kansas_city_campus 1
city_campus_it 1
campus_it_was 1
it_was_all 1
was_all_about 1
all_about_academics 1
about_academics_and 1
academics_and_not 1
and_not_about 1
not_about_soccer 1
fraser_and_lamping 1
and_lamping_were 1
lamping_were_among 1
were_among_candidates 1
among_candidates_required 1
candidates_required_to 1
required_to_file 1
to_file_campaign 1
file_campaign_finance 1
campaign_finance_reports 1
finance_reports_on 1
reports_on_friday 1
on_friday_with 1
friday_with_the 1
with_the_missouri 1
the_missouri_ethics 1
missouri_ethics_commission 1
ethics_commission_their 1
commission_their_documents 1
their_documents_provide 1
documents_provide_totals 1
provide_totals_for 1
totals_for_the 1
for_the_campaign 1
the_campaign_thus 1
campaign_thus_far 1
thus_far_and 1
far_and_details 1
and_details_of 1
details_of_fundraising 1
of_fundraising_and 1
fundraising_and_spending 1
and_spending_between 1
spending_between_aug 1
between_aug_and 1
aug_and_sept 1
blues_predators_at 1
predators_at_the 1
at_the_1st 1
the_1st_intermission 1
age-related_hearing_loss 1
hearing_loss_called 1
loss_called_presbycusis 1
called_presbycusis_is 1
presbycusis_is_a 1
is_a_major 1
a_major_public-health 1
major_public-health_problem 1
public-health_problem_that 1
problem_that_affects 1
that_affects_about 1
affects_about_one-third 1
about_one-third_of 1
one-third_of_the 1
of_the_population 1
the_population_over 1
population_over_according 1
over_according_to 1
according_to_researchers 1
to_researchers_who 1
researchers_who_conducted 1
who_conducted_a 1
conducted_a_study 1
a_study_at 1
study_at_the 1
at_the_rochester 1
the_rochester_institute 1
rochester_institute_of 1
of_technology_in 1
technology_in_rochester 1
in_rochester_n.y 1
ryan_williams_rb 1
williams_rb_cardinals 1
rb_cardinals_tim 1
cardinals_tim_hightower 1
tim_hightower_is 1
hightower_is_in 1
is_in_washington 1
in_washington_now 1
washington_now_and 1
now_and_beanie 1
and_beanie_wells 1
beanie_wells_has 1
wells_has_failed 1
has_failed_to 1
failed_to_seize 1
to_seize_the 1
seize_the_workhorse 1
the_workhorse_role 1
workhorse_role_envisioned 1
role_envisioned_when 1
he_was_drafted 1
was_drafted_in 1
drafted_in_enter 1
in_enter_williams 1
enter_williams_a 1
williams_a_big-play 1
a_big-play_threat 1
big-play_threat_with 1
threat_with_the 1
with_the_potential 1
the_potential_to 1
potential_to_jumpstart 1
to_jumpstart_the 1
jumpstart_the_league's 1
the_league's_worst 1
league's_worst_rushing 1
worst_rushing_attack 1
rushing_attack_look 1
attack_look_for 1
for_the_rookie 1
the_rookie_from 1
rookie_from_virginia 1
from_virginia_tech 1
virginia_tech_to 1
tech_to_share 1
to_share_carries 1
share_carries_with 1
carries_with_wells 1
with_wells_early 1
wells_early_on 1
early_on_with 1
on_with_the 1
with_the_balance 1
the_balance_shifting 1
balance_shifting_williams 1
shifting_williams_way 1
williams_way_as 1
way_as_the 1
as_the_season 1
the_season_wears 1
season_wears_on 1
wears_on_especially 1
on_especially_if 1
especially_if_the 1
if_the_veteran 1
the_veteran_succumbs 1
veteran_succumbs_to 1
succumbs_to_yet 1
to_yet_another 1
yet_another_injury 1
lot_of_yardage 1
of_yardage_youâ 1
yardage_youâ_re 1
youâ_re_missing 1
re_missing_â 1
missing_â_campbell 1
â_campbell_said 1
campbell_said_â 1
â_œwe_would 1
œwe_would_definitely 1
would_definitely_miss 1
definitely_miss_those 1
miss_those_guys 1
those_guys_but 1
guys_but_i 1
but_i_still 1
i_still_believe 1
still_believe_we 1
believe_we_have 1
we_have_some 1
have_some_guys 1
some_guys_who 1
guys_who_would 1
who_would_step 1
would_step_up 1
step_up_and 1
up_and_fill 1
and_fill_those 1
fill_those_holes.â 1
these_nylon_shopping 1
nylon_shopping_bags 1
shopping_bags_the 1
bags_the_size 1
the_size_and 1
size_and_shape 1
and_shape_of 1
shape_of_the 1
of_the_ubiquitous 1
the_ubiquitous_plastic 1
ubiquitous_plastic_grocery 1
plastic_grocery_bags 1
grocery_bags_stuff 1
bags_stuff_into 1
stuff_into_their 1
into_their_own 1
their_own_tiny 1
own_tiny_sewn-in 1
tiny_sewn-in_sacks 1
sewn-in_sacks_complete 1
sacks_complete_with 1
complete_with_clip 1
with_clip_produced 1
clip_produced_in 1
produced_in_fashion 1
in_fashion_colors 1
fashion_colors_they 1
colors_they_are 1
they_are_machine 1
are_machine_washable 1
machine_washable_in 1
washable_in_cold 1
in_cold_water 1
he_referred_to 1
referred_to_house 1
to_house_bill 1
house_bill_a 1
bill_a_state 1
a_state_law 1
state_law_that 1
law_that_mandates 1
that_mandates_rising 1
mandates_rising_property 1
rising_property_millage 1
property_millage_must 1
millage_must_be 1
must_be_lowered 1
be_lowered_proportionate 1
lowered_proportionate_to 1
proportionate_to_increasing 1
to_increasing_home 1
increasing_home_values 1
home_values_so 1
values_so_that 1
so_that_levies 1
that_levies_collect 1
levies_collect_the 1
collect_the_same 1
amount_of_money 1
of_money_the 1
money_the_same 1
the_same_process 1
same_process_can 1
process_can_work 1
work_in_reverse 1
in_reverse_and 1
reverse_and_millage 1
and_millage_can 1
millage_can_be 1
can_be_increased 1
be_increased_when 1
increased_when_home 1
when_home_values 1
home_values_drop 1
values_drop_which 1
drop_which_allows 1
which_allows_communities 1
allows_communities_to 1
communities_to_receive 1
receive_the_same 1
amount_of_revenue 1
but_the_three 1
the_three_plaintiffs 1
three_plaintiffs_in 1
plaintiffs_in_the 1
in_the_winona 1
the_winona_case 1
winona_case_make 1
case_make_strong 1
make_strong_arguments 1
strong_arguments_about 1
arguments_about_how 1
about_how_rental 1
how_rental_restrictions 1
rental_restrictions_can 1
restrictions_can_put 1
can_put_homeowners 1
put_homeowners_who 1
homeowners_who_need 1
who_need_to 1
need_to_rent 1
to_rent_in 1
rent_in_a 1
in_a_bind 1
a_bind_one 1
bind_one_cannot 1
one_cannot_sell 1
cannot_sell_a 1
sell_a_home 1
a_home_because 1
home_because_potential 1
because_potential_buyers 1
potential_buyers_know 1
buyers_know_it 1
know_it_cannot 1
it_cannot_be 1
cannot_be_rented 1
be_rented_out 1
studies_show_that 1
show_that_first 1
that_first_and 1
first_and_second 1
and_second_generation 1
second_generation_immigrants 1
generation_immigrants_favor 1
immigrants_favor_making 1
favor_making_english 1
making_english_the 1
english_the_official 1
the_official_language 1
official_language_of 1
language_of_the 1
of_the_united 1
united_states_â 1
states_â_and 1
â_and_that 1
that_they_do 1
they_do_so 1
so_in_fact 1
in_fact_at 1
fact_at_a 1
at_a_higher 1
a_higher_rate 1
higher_rate_than 1
rate_than_the 1
than_the_general 1
the_general_american 1
general_american_population 1
american_population_if 1
population_if_opposition 1
if_opposition_to 1
opposition_to_illegal 1
to_illegal_immigration 1
illegal_immigration_were 1
immigration_were_what 1
were_what_the 1
what_the_official 1
the_official_english 1
official_english_movement 1
english_movement_is 1
movement_is_about 1
is_about_surely 1
about_surely_this 1
surely_this_would 1
this_would_not 1
would_not_be 1
be_the_case 1
the_case_people 1
case_people_come 1
people_come_to 1
come_to_america 1
to_america_with 1
america_with_the 1
with_the_expectation 1
the_expectation_that 1
expectation_that_we 1
that_we_speak 1
we_speak_english 1
speak_english_here 1
english_here_and 1
here_and_that 1
that_they_need 1
they_need_to 1
need_to_learn 1
to_learn_english 1
learn_english_in 1
english_in_order 1
order_to_be 1
to_be_successful 1
the_investigation_began 1
investigation_began_earlier 1
began_earlier_this 1
this_month_after 1
month_after_the 1
after_the_studentâ 1
mother_notified_school 1
notified_school_authorities 1
school_authorities_who 1
authorities_who_contacted 1
who_contacted_police 1
contacted_police_the 1
police_the_mother 1
the_mother_also 1
mother_also_contacted 1
also_contacted_police 1
contacted_police_kaplan 1
police_kaplan_said 1
i_love_my 1
love_my_dress 1
my_dress_i 1
dress_i_can't 1
i_can't_really 1
can't_really_detail 1
really_detail_it 1
detail_it_here 1
it_here_because 1
here_because_my 1
because_my_fiance 1
my_fiance_wisely 1
fiance_wisely_reads 1
wisely_reads_this 1
reads_this_blog 1
this_blog_hi 1
blog_hi_rob 1
hi_rob_but 1
rob_but_my 1
but_my_dress 1
my_dress_is 1
dress_is_cool 1
is_cool_and 1
cool_and_a 1
and_a_little 1
a_little_sexy 1
little_sexy_and 1
sexy_and_passed 1
and_passed_the 1
passed_the_space 1
the_space_exploration 1
space_exploration_high-kick 1
exploration_high-kick_test 1
high-kick_test_i 1
test_i_performed 1
i_performed_in 1
performed_in_each 1
in_each_gown 1
each_gown_because 1
gown_because_i 1
because_i_intend 1
i_intend_to 1
intend_to_get 1
to_get_down 1
get_down_at 1
down_at_my 1
at_my_wedding 1
more_broadly_worries 1
broadly_worries_that 1
worries_that_an 1
that_an_economic 1
an_economic_slowdown 1
economic_slowdown_is 1
slowdown_is_spreading 1
is_spreading_worldwide 1
spreading_worldwide_hurt 1
worldwide_hurt_all 1
hurt_all_sectors 1
all_sectors_most 1
sectors_most_notably 1
most_notably_commodities-sensitive 1
notably_commodities-sensitive_issues 1
commodities-sensitive_issues_like 1
issues_like_caterpillar 1
like_caterpillar_off 1
caterpillar_off_or 1
off_or_at 1
â_thatâ’s_the 1
thatâ’s_the_big 1
the_big_surprise 1
big_surprise_â 1
surprise_â_carol 1
â_carol_says 1
carol_says_disappointed 1
there_he_visited 1
he_visited_juke 1
visited_juke_joints 1
juke_joints_and 1
joints_and_fell 1
and_fell_under 1
fell_under_the 1
under_the_spell 1
the_spell_of 1
spell_of_bluesmen 1
of_bluesmen_such 1
bluesmen_such_as 1
such_as_r.l 1
as_r.l_burnside 1
r.l_burnside_and 1
burnside_and_junior 1
and_junior_kimbrough 1
his_shaky_defense 1
shaky_defense_isn't 1
defense_isn't_helping 1
isn't_helping_his 1
helping_his_cause 1
his_cause_either 1
cause_either_he 1
either_he_can 1
he_can_make 1
can_make_the 1
make_the_spectacular 1
the_spectacular_play 1
spectacular_play_and 1
play_and_then 1
and_then_bobble 1
then_bobble_a 1
bobble_a_simple 1
a_simple_one 1
simple_one_he 1
one_he_has 1
he_has_three 1
has_three_of 1
the_dodgers_five 1
dodgers_five_errors 1
five_errors_and 1
errors_and_could 1
and_could_have 1
could_have_been 1
have_been_charged 1
been_charged_with 1
charged_with_more 1
interior_secretary_alejandro 1
secretary_alejandro_poire 1
alejandro_poire_met 1
poire_met_with 1
met_with_tamaulipas 1
with_tamaulipas_gov 1
tamaulipas_gov_egidio 1
gov_egidio_torre 1
egidio_torre_cantu 1
torre_cantu_on 1
cantu_on_friday 1
on_friday_and 1
friday_and_agreed 1
and_agreed_to 1
agreed_to_send 1
to_send_more 1
send_more_federal 1
more_federal_forces 1
federal_forces_to 1
forces_to_the 1
to_the_state 1
to_a_statement 1
a_statement_from 1
statement_from_poire's 1
from_poire's_office 1
â_œall_i 1
œall_i_can 1
i_can_do 1
can_do_is 1
do_is_provide 1
is_provide_the 1
provide_the_canvas 1
the_canvas_â 1
canvas_â_trump 1
â_trump_said 1
trump_said_â 1
said_â_œif 1
â_œif_the 1
œif_the_decision 1
the_decision_is 1
decision_is_ever 1
is_ever_made 1
ever_made_to 1
made_to_do 1
do_it_i 1
it_i_know 1
know_it_will 1
will_be_fantastic 1
be_fantastic_itâ 1
right_next_to 1
next_to_new 1
to_new_york 1
new_york_itâ 1
a_great_course.â 1
biscayne_blvd_miami 1
a_good_civil 1
good_civil_war 1
civil_war_trip 1
war_trip_should 1
trip_should_follow 1
should_follow_a 1
follow_a_theme 1
a_theme_weeks 1
theme_weeks_said 1
weeks_said_organize 1
said_organize_your 1
organize_your_tour 1
your_tour_into 1
tour_into_campaigns 1
into_campaigns_or 1
campaigns_or_regions 1
or_regions_so 1
regions_so_you 1
so_you_can 1
you_can_follow 1
can_follow_in 1
follow_in_the 1
in_the_footsteps 1
the_footsteps_of 1
footsteps_of_the 1
of_the_generals 1
the_generals_and 1
generals_and_armies 1
priority_find_the 1
find_the_balance 1
the_balance_between 1
balance_between_maintaining 1
between_maintaining_services 1
maintaining_services_and 1
services_and_meeting 1
and_meeting_economic 1
meeting_economic_goals 1
linda_peer_an 1
peer_an_avid 1
an_avid_10-year-old 1
clark_fan_from 1
fan_from_newark 1
from_newark_lay 1
newark_lay_in 1
lay_in_her 1
in_her_hospital 1
her_hospital_bed 1
hospital_bed_she 1
bed_she_had 1
had_been_shot 1
been_shot_in 1
shot_in_the 1
in_the_spine 1
the_spine_by 1
spine_by_an 1
by_an_errant 1
an_errant_bullet 1
errant_bullet_from 1
bullet_from_her 1
from_her_neighbor 1
her_neighbor_an 1
neighbor_an_off-duty 1
an_off-duty_city 1
off-duty_city_police 1
city_police_officer 1
martinez_screamed_it 1
screamed_it_was 1
was_a_scream 1
a_scream_like 1
scream_like_something 1
like_something_i'd 1
something_i'd_never 1
i'd_never_heard 1
never_heard_before 1
heard_before_said 1
before_said_anna 1
said_anna_branzuela 1
anna_branzuela_who 1
branzuela_who_like 1
who_like_her 1
like_her_mother 1
her_mother_was 1
mother_was_shocked 1
was_shocked_by 1
shocked_by_the 1
by_the_news 1
the_news_and 1
news_and_by 1
and_by_the 1
by_the_fact 1
the_fact_they 1
fact_they_hadn't 1
they_hadn't_been 1
hadn't_been_notified 1
been_notified_the 1
notified_the_suicide 1
the_suicide_report 1
suicide_report_said 1
report_said_attempts 1
said_attempts_to 1
attempts_to_contact 1
to_contact_leonard's 1
contact_leonard's_family 1
leonard's_family_and 1
family_and_friends 1
and_friends_had 1
friends_had_met 1
had_met_with 1
met_with_no 1
with_no_success 1
no_success_but 1
success_but_his 1
but_his_sister 1
his_sister_said 1
sister_said_the 1
said_the_wallet 1
the_wallet_contained 1
wallet_contained_martinez's 1
contained_martinez's_business 1
martinez's_business_card 1
business_card_and 1
card_and_her 1
and_her_phone 1
her_phone_numbers 1
phone_numbers_and 1
numbers_and_those 1
and_those_of 1
those_of_other 1
of_other_family 1
other_family_members 1
family_members_and 1
members_and_friends 1
only_about_two 1
about_two_dozen 1
two_dozen_ameren 1
dozen_ameren_illinois 1
ameren_illinois_customers 1
illinois_customers_remained 1
customers_remained_without 1
remained_without_service 1
without_service_this 1
service_this_afternoon 1
this_afternoon_a 1
afternoon_a_spokesman 1
a_spokesman_said 1
